link,ctx,src,tp,count,dst[0],dst[1],dst[2],dst[3],dst[4],dst[5],dst[6],dst[7],dst[8],dst[9],dst[10],dst[11],dst[12],dst[13],dst[14],dst[15],dst[16],dst[17],dst[18],dst[19]
4700,680,4573,1,16384,11469,,,,,,,,,,,,,,,,,,,
4702,681,4574,1,16384,11470,,,,,,,,,,,,,,,,,,,
4703,681,4574,1,16384,11470,,,,,,,,,,,,,,,,,,,
4704,681,4574,1,16384,11467,,,,,,,,,,,,,,,,,,,
4706,682,4575,1,16384,11470,,,,,,,,,,,,,,,,,,,
4707,682,4575,1,16384,11470,,,,,,,,,,,,,,,,,,,
4708,682,4575,1,16384,11467,,,,,,,,,,,,,,,,,,,
4710,683,4576,1,16384,11470,,,,,,,,,,,,,,,,,,,
4711,683,4576,1,16384,11467,,,,,,,,,,,,,,,,,,,
4712,683,4576,1,16384,11470,,,,,,,,,,,,,,,,,,,
4717,684,4577,1,512,4580,,,,,,,,,,,,,,,,,,,
4719,685,4578,1,512,4577,,,,,,,,,,,,,,,,,,,
4720,685,4578,1,512,4577,,,,,,,,,,,,,,,,,,,
4722,686,4579,2,4096,4577,,,,,,,,,,,,,,,,,,,
4724,687,4580,1,1,3,,,,,,,,,,,,,,,,,,,
4771,801,4583,2,131072,11779,,,,,,,,,,,,,,,,,,,
4772,801,4583,2,131072,11779,,,,,,,,,,,,,,,,,,,
4774,804,4584,2,131072,11779,,,,,,,,,,,,,,,,,,,
4775,804,4584,2,131072,11779,,,,,,,,,,,,,,,,,,,
4777,807,4585,2,131072,11779,,,,,,,,,,,,,,,,,,,
4778,807,4585,2,131072,11779,,,,,,,,,,,,,,,,,,,
4780,810,4586,2,131072,11779,,,,,,,,,,,,,,,,,,,
4781,810,4586,2,131072,11779,,,,,,,,,,,,,,,,,,,
4783,813,4587,2,131072,11778,,,,,,,,,,,,,,,,,,,
4784,813,4587,2,131072,11777,,,,,,,,,,,,,,,,,,,
4786,816,4588,2,131072,11777,,,,,,,,,,,,,,,,,,,
4787,816,4588,2,131072,11778,,,,,,,,,,,,,,,,,,,
4789,819,4589,2,131072,11777,,,,,,,,,,,,,,,,,,,
4790,819,4589,2,131072,11778,,,,,,,,,,,,,,,,,,,
4792,822,4590,2,131072,11778,,,,,,,,,,,,,,,,,,,
4793,822,4590,2,131072,11777,,,,,,,,,,,,,,,,,,,
4813,891,4592,2,131072,12075,,,,,,,,,,,,,,,,,,,
4814,891,4592,2,131072,12074,,,,,,,,,,,,,,,,,,,
4816,894,4593,2,131072,12075,,,,,,,,,,,,,,,,,,,
4817,894,4593,2,131072,12074,,,,,,,,,,,,,,,,,,,
4819,897,4594,2,131072,12075,,,,,,,,,,,,,,,,,,,
4820,897,4594,2,131072,12073,,,,,,,,,,,,,,,,,,,
4822,900,4595,2,131072,12073,,,,,,,,,,,,,,,,,,,
4823,900,4595,2,131072,12075,,,,,,,,,,,,,,,,,,,
4825,903,4596,2,131072,12075,,,,,,,,,,,,,,,,,,,
4826,903,4596,2,131072,12073,,,,,,,,,,,,,,,,,,,
4828,906,4597,2,131072,12075,,,,,,,,,,,,,,,,,,,
4829,906,4597,2,131072,12073,,,,,,,,,,,,,,,,,,,
4831,909,4598,2,131072,12074,,,,,,,,,,,,,,,,,,,
4832,909,4598,2,131072,12073,,,,,,,,,,,,,,,,,,,
4834,912,4599,2,131072,12074,,,,,,,,,,,,,,,,,,,
4835,912,4599,2,131072,12073,,,,,,,,,,,,,,,,,,,
8313,8178,8176,2,131072,9772,,,,,,,,,,,,,,,,,,,
8312,8178,8176,2,16384,9965,10158,10347,10540,10737,10934,11127,,,,,,,,,,,,,
9590,8178,8176,2,131072,9772,,,,,,,,,,,,,,,,,,,
9591,8178,8176,2,16384,9965,10158,10347,10540,10737,10934,11127,,,,,,,,,,,,,
8451,8316,8314,2,131072,9772,,,,,,,,,,,,,,,,,,,
8450,8316,8314,2,16384,9965,10158,10347,10540,10737,10934,11127,,,,,,,,,,,,,
9592,8316,8314,2,131072,9772,,,,,,,,,,,,,,,,,,,
9593,8316,8314,2,16384,9964,10158,10347,10540,10736,10933,11127,,,,,,,,,,,,,
8589,8454,8452,2,131072,9772,,,,,,,,,,,,,,,,,,,
8588,8454,8452,2,16384,9965,10158,10347,10540,10737,10934,11127,,,,,,,,,,,,,
9594,8454,8452,2,16384,9965,10158,10347,10540,10737,10934,11127,,,,,,,,,,,,,
9595,8454,8452,2,131072,9772,,,,,,,,,,,,,,,,,,,
8727,8592,8590,2,131072,9772,,,,,,,,,,,,,,,,,,,
8726,8592,8590,2,16384,9965,10158,10347,10540,10737,10934,11127,,,,,,,,,,,,,
9596,8592,8590,2,16384,9964,10157,10346,10539,10736,10933,11126,,,,,,,,,,,,,
9597,8592,8590,2,131072,9771,,,,,,,,,,,,,,,,,,,
8865,8730,8728,2,131072,9772,,,,,,,,,,,,,,,,,,,
8864,8730,8728,2,16384,9965,10158,10347,10540,10737,10934,11127,,,,,,,,,,,,,
9598,8730,8728,2,16384,9965,10158,10347,10540,10737,10934,11127,,,,,,,,,,,,,
9599,8730,8728,2,131072,9772,,,,,,,,,,,,,,,,,,,
9003,8868,8866,2,131072,9772,,,,,,,,,,,,,,,,,,,
9002,8868,8866,2,16384,9965,10158,10347,10540,10737,10934,11127,,,,,,,,,,,,,
9600,8868,8866,2,16384,9965,10158,10347,10539,10737,10934,11127,,,,,,,,,,,,,
9601,8868,8866,2,131072,9772,,,,,,,,,,,,,,,,,,,
9141,9006,9004,2,131072,9772,,,,,,,,,,,,,,,,,,,
9140,9006,9004,2,16384,9965,10158,10347,10540,10737,10934,11127,,,,,,,,,,,,,
9602,9006,9004,2,16384,9965,10158,10347,10540,10737,10934,11127,,,,,,,,,,,,,
9603,9006,9004,2,131072,9772,,,,,,,,,,,,,,,,,,,
9279,9144,9142,2,131072,9772,,,,,,,,,,,,,,,,,,,
9278,9144,9142,2,16384,9965,10158,10347,10540,10737,10934,11127,,,,,,,,,,,,,
4659,9604,9771,2,16384,4569,,,,,,,,,,,,,,,,,,,
9791,9605,9772,2,131072,9771,,,,,,,,,,,,,,,,,,,
9792,9605,9772,2,131072,9771,,,,,,,,,,,,,,,,,,,
4662,9793,9964,2,16384,4570,,,,,,,,,,,,,,,,,,,
9986,9794,9965,2,131072,9964,,,,,,,,,,,,,,,,,,,
9987,9794,9965,2,131072,9964,,,,,,,,,,,,,,,,,,,
9988,9794,9965,2,131072,9964,,,,,,,,,,,,,,,,,,,
9989,9794,9965,2,131072,9964,,,,,,,,,,,,,,,,,,,
4665,9990,10157,2,16384,4571,,,,,,,,,,,,,,,,,,,
10177,9991,10158,2,131072,10157,,,,,,,,,,,,,,,,,,,
10178,9991,10158,2,131072,10157,,,,,,,,,,,,,,,,,,,
4668,10179,10346,2,16384,4572,,,,,,,,,,,,,,,,,,,
10366,10180,10347,2,131072,10346,,,,,,,,,,,,,,,,,,,
10367,10180,10347,2,131072,10346,,,,,,,,,,,,,,,,,,,
4671,10368,10539,2,16384,4573,,,,,,,,,,,,,,,,,,,
10561,10369,10540,2,131072,10539,,,,,,,,,,,,,,,,,,,
10562,10369,10540,2,131072,10539,,,,,,,,,,,,,,,,,,,
10563,10369,10540,2,131072,10539,,,,,,,,,,,,,,,,,,,
10564,10369,10540,2,131072,10539,,,,,,,,,,,,,,,,,,,
4674,10565,10736,2,16384,4574,,,,,,,,,,,,,,,,,,,
10758,10566,10737,2,131072,10736,,,,,,,,,,,,,,,,,,,
10759,10566,10737,2,131072,10736,,,,,,,,,,,,,,,,,,,
10760,10566,10737,2,131072,10736,,,,,,,,,,,,,,,,,,,
10761,10566,10737,2,131072,10736,,,,,,,,,,,,,,,,,,,
4677,10762,10933,2,16384,4575,,,,,,,,,,,,,,,,,,,
10955,10763,10934,2,131072,10933,,,,,,,,,,,,,,,,,,,
10956,10763,10934,2,131072,10933,,,,,,,,,,,,,,,,,,,
10957,10763,10934,2,131072,10933,,,,,,,,,,,,,,,,,,,
10958,10763,10934,2,131072,10933,,,,,,,,,,,,,,,,,,,
4680,10959,11126,2,16384,4576,,,,,,,,,,,,,,,,,,,
11146,10960,11127,2,131072,11126,,,,,,,,,,,,,,,,,,,
11147,10960,11127,2,131072,11126,,,,,,,,,,,,,,,,,,,
4749,11148,11467,1,16384,715,,,,,,,,,,,,,,,,,,,
4751,11148,11467,1,16384,715,,,,,,,,,,,,,,,,,,,
4750,11149,11468,1,16384,715,,,,,,,,,,,,,,,,,,,
11492,11149,11468,1,16384,11467,,,,,,,,,,,,,,,,,,,
11502,11150,11469,1,16384,11468,,,,,,,,,,,,,,,,,,,
11503,11150,11469,1,16384,11467,11468,,,,,,,,,,,,,,,,,,
11504,11150,11469,1,16384,11468,,,,,,,,,,,,,,,,,,,
11505,11150,11469,1,16384,11468,,,,,,,,,,,,,,,,,,,
11506,11150,11469,1,16384,11468,,,,,,,,,,,,,,,,,,,
11507,11150,11469,1,16384,11467,,,,,,,,,,,,,,,,,,,
11508,11150,11469,1,16384,11468,,,,,,,,,,,,,,,,,,,
11517,11151,11470,1,16384,11467,,,,,,,,,,,,,,,,,,,
11518,11151,11470,1,16384,11468,,,,,,,,,,,,,,,,,,,
11519,11151,11470,1,16384,11467,,,,,,,,,,,,,,,,,,,
11520,11151,11470,1,16384,11469,,,,,,,,,,,,,,,,,,,
11521,11151,11470,1,16384,11467,,,,,,,,,,,,,,,,,,,
4768,11522,11777,2,131072,8176,8314,8452,8590,8728,8866,9004,9142,,,,,,,,,,,,
4769,11522,11777,2,131072,8176,8314,8452,8590,8728,8866,9004,9142,,,,,,,,,,,,
11798,11523,11778,2,131072,11777,,,,,,,,,,,,,,,,,,,
11799,11523,11778,2,131072,11777,,,,,,,,,,,,,,,,,,,
11800,11523,11778,2,131072,11777,,,,,,,,,,,,,,,,,,,
11801,11523,11778,2,131072,11777,,,,,,,,,,,,,,,,,,,
11802,11523,11778,2,131072,11777,,,,,,,,,,,,,,,,,,,
11803,11523,11778,2,131072,11777,,,,,,,,,,,,,,,,,,,
11812,11524,11779,2,131072,11778,,,,,,,,,,,,,,,,,,,
11813,11524,11779,2,131072,11778,,,,,,,,,,,,,,,,,,,
11814,11524,11779,2,131072,11778,,,,,,,,,,,,,,,,,,,
11815,11524,11779,2,131072,11778,,,,,,,,,,,,,,,,,,,
4811,11816,12073,2,131072,889,,,,,,,,,,,,,,,,,,,
4810,11816,12073,2,131072,889,,,,,,,,,,,,,,,,,,,
12097,11817,12074,2,131072,12073,,,,,,,,,,,,,,,,,,,
12098,11817,12074,2,131072,12073,,,,,,,,,,,,,,,,,,,
12099,11817,12074,2,131072,12073,,,,,,,,,,,,,,,,,,,
12100,11817,12074,2,131072,12073,,,,,,,,,,,,,,,,,,,
12101,11817,12074,2,131072,12073,,,,,,,,,,,,,,,,,,,
12108,11818,12075,2,131072,12073,,,,,,,,,,,,,,,,,,,
12109,11818,12075,2,131072,12073,,,,,,,,,,,,,,,,,,,
12110,11818,12075,2,131072,12074,,,,,,,,,,,,,,,,,,,
12111,11818,12075,2,131072,12074,,,,,,,,,,,,,,,,,,,
12112,11818,12075,2,131072,12074,,,,,,,,,,,,,,,,,,,
12113,11818,12075,2,131072,12073,,,,,,,,,,,,,,,,,,,
