link,ctx,src,tp,count,dst[0],dst[1],dst[2],dst[3],dst[4],dst[5],dst[6],dst[7],dst[8],dst[9],dst[10],dst[11],dst[12],dst[13],dst[14],dst[15],dst[16],dst[17],dst[18]
5902,1369,5732,1,1,5731,,,,,,,,,,,,,,,,,,
5904,1370,5733,2,2,1514,,,,,,,,,,,,,,,,,,
5905,1370,5733,2,2,1514,,,,,,,,,,,,,,,,,,
5908,1372,5734,2,224,1536,,,,,,,,,,,,,,,,,,
5910,1373,5735,1,112,5734,,,,,,,,,,,,,,,,,,
5911,1373,5735,1,112,5734,,,,,,,,,,,,,,,,,,
5913,1374,5736,2,224,1536,,,,,,,,,,,,,,,,,,
5914,1374,5736,2,224,1536,,,,,,,,,,,,,,,,,,
5917,1375,5737,2,400,1608,,,,,,,,,,,,,,,,,,
5919,1376,5738,1,400,5737,,,,,,,,,,,,,,,,,,
5920,1376,5738,1,400,5737,,,,,,,,,,,,,,,,,,
5922,1377,5739,2,400,1608,,,,,,,,,,,,,,,,,,
5923,1377,5739,2,400,1608,,,,,,,,,,,,,,,,,,
5926,1383,5740,2,23040,5741,,,,,,,,,,,,,,,,,,
5928,1384,5741,1,23040,1650,,,,,,,,,,,,,,,,,,
5929,1384,5741,1,23040,1650,,,,,,,,,,,,,,,,,,
5930,1384,5741,1,23040,1650,,,,,,,,,,,,,,,,,,
5933,1386,5742,2,23040,5743,,,,,,,,,,,,,,,,,,
5935,1387,5743,1,23040,1663,,,,,,,,,,,,,,,,,,
5936,1387,5743,1,23040,1663,,,,,,,,,,,,,,,,,,
5937,1387,5743,1,23040,1663,,,,,,,,,,,,,,,,,,
5940,1391,5744,2,5760,5745,,,,,,,,,,,,,,,,,,
5942,1392,5745,1,5760,5776,,,,,,,,,,,,,,,,,,
5943,1392,5745,1,5760,5776,,,,,,,,,,,,,,,,,,
5944,1392,5745,1,5760,5776,,,,,,,,,,,,,,,,,,
5947,1393,5746,2,5760,5747,,,,,,,,,,,,,,,,,,
5949,1394,5747,1,5760,5776,,,,,,,,,,,,,,,,,,
5950,1394,5747,1,5760,5776,,,,,,,,,,,,,,,,,,
5951,1394,5747,1,5760,5776,,,,,,,,,,,,,,,,,,
5954,1395,5748,2,1000,1697,,,,,,,,,,,,,,,,,,
5956,1396,5749,1,1000,5748,,,,,,,,,,,,,,,,,,
5957,1396,5749,1,1000,5748,,,,,,,,,,,,,,,,,,
5959,1397,5750,2,1000,1697,,,,,,,,,,,,,,,,,,
5960,1397,5750,2,1000,1697,,,,,,,,,,,,,,,,,,
5963,1400,5751,1,327680,1732,,,,,,,,,,,,,,,,,,
5964,1400,5751,1,327680,1719,1732,,,,,,,,,,,,,,,,,
5965,1400,5751,1,327680,1719,1732,,,,,,,,,,,,,,,,,
5966,1400,5751,1,327680,1719,,,,,,,,,,,,,,,,,,
5969,1402,5752,2,327680,5753,,,,,,,,,,,,,,,,,,
5971,1403,5753,1,327680,1743,,,,,,,,,,,,,,,,,,
5972,1403,5753,1,327680,1743,,,,,,,,,,,,,,,,,,
5973,1403,5753,1,327680,1743,,,,,,,,,,,,,,,,,,
5976,1405,5754,1,4096,5755,,,,,,,,,,,,,,,,,,
5978,1406,5755,1,4096,1684,,,,,,,,,,,,,,,,,,
5979,1406,5755,1,4096,1684,,,,,,,,,,,,,,,,,,
5980,1406,5755,1,4096,1684,,,,,,,,,,,,,,,,,,
5983,1408,5756,2,163840,1773,,,,,,,,,,,,,,,,,,
5988,1410,5758,2,163840,1773,,,,,,,,,,,,,,,,,,
5989,1410,5758,2,163840,1773,,,,,,,,,,,,,,,,,,
5995,1413,5760,1,2560,1760,,,,,,,,,,,,,,,,,,
5996,1413,5760,1,2560,1760,,,,,,,,,,,,,,,,,,
5997,1413,5760,1,2560,1760,,,,,,,,,,,,,,,,,,
6000,1414,5761,2,1600,1810,,,,,,,,,,,,,,,,,,
6002,1415,5762,1,200,5761,,,,,,,,,,,,,,,,,,
6003,1415,5762,1,200,5761,,,,,,,,,,,,,,,,,,
6005,1416,5763,2,1600,1810,,,,,,,,,,,,,,,,,,
6006,1416,5763,2,1600,1810,,,,,,,,,,,,,,,,,,
6009,1418,5764,1,40,5765,,,,,,,,,,,,,,,,,,
6012,1419,5765,1,40,1797,,,,,,,,,,,,,,,,,,
6013,1419,5765,1,40,1797,,,,,,,,,,,,,,,,,,
6014,1419,5765,1,40,1797,,,,,,,,,,,,,,,,,,
6019,1420,5766,1,4,5769,,,,,,,,,,,,,,,,,,
6021,1421,5767,1,4,5766,,,,,,,,,,,,,,,,,,
6022,1421,5767,1,4,5766,,,,,,,,,,,,,,,,,,
6024,1422,5768,2,8,5766,,,,,,,,,,,,,,,,,,
6026,1423,5769,1,1,3,,,,,,,,,,,,,,,,,,
6031,1429,5770,2,11520,1428,,,,,,,,,,,,,,,,,,
6032,1429,5770,2,11520,1428,,,,,,,,,,,,,,,,,,
6034,1430,5771,2,11520,5770,,,,,,,,,,,,,,,,,,
6035,1430,5771,2,11520,5770,,,,,,,,,,,,,,,,,,
6037,1433,5772,2,11520,5770,,,,,,,,,,,,,,,,,,
6038,1433,5772,2,11520,5770,,,,,,,,,,,,,,,,,,
6043,1537,5773,2,115200,1536,,,,,,,,,,,,,,,,,,
6044,1537,5773,2,115200,1536,,,,,,,,,,,,,,,,,,
6057,1582,5776,1,5760,1578,,,,,,,,,,,,,,,,,,
6058,1582,5776,1,5760,1578,,,,,,,,,,,,,,,,,,
6059,1582,5776,1,5760,1578,,,,,,,,,,,,,,,,,,
6064,1609,5777,2,115200,1608,,,,,,,,,,,,,,,,,,
6065,1609,5777,2,115200,1608,,,,,,,,,,,,,,,,,,
6067,1610,5778,2,115200,5777,,,,,,,,,,,,,,,,,,
6068,1610,5778,2,115200,5777,,,,,,,,,,,,,,,,,,
6070,1613,5779,2,115200,5777,,,,,,,,,,,,,,,,,,
6071,1613,5779,2,115200,5777,,,,,,,,,,,,,,,,,,
5986,9412,9521,1,40960,5756,,,,,,,,,,,,,,,,,,
5985,9413,9522,1,40960,5756,,,,,,,,,,,,,,,,,,
9527,9413,9522,1,40960,9521,,,,,,,,,,,,,,,,,,
9528,9413,9522,1,40960,9521,,,,,,,,,,,,,,,,,,
5992,9529,9648,2,2560,5760,,,,,,,,,,,,,,,,,,
9656,9530,9649,2,512000,9648,,,,,,,,,,,,,,,,,,
9657,9530,9649,2,512000,9648,,,,,,,,,,,,,,,,,,
9658,9530,9649,2,512000,9648,,,,,,,,,,,,,,,,,,
9659,9530,9649,2,512000,9648,,,,,,,,,,,,,,,,,,
6046,9660,9816,2,115200,5773,,,,,,,,,,,,,,,,,,
6047,9660,9816,2,115200,5773,,,,,,,,,,,,,,,,,,
9822,9661,9817,2,115200,9816,,,,,,,,,,,,,,,,,,
9823,9661,9817,2,115200,9816,,,,,,,,,,,,,,,,,,
9824,9661,9817,2,115200,9816,,,,,,,,,,,,,,,,,,
6049,9825,9981,2,115200,5773,,,,,,,,,,,,,,,,,,
6050,9825,9981,2,115200,5773,,,,,,,,,,,,,,,,,,
9987,9826,9982,2,115200,9981,,,,,,,,,,,,,,,,,,
9988,9826,9982,2,115200,9981,,,,,,,,,,,,,,,,,,
9989,9826,9982,2,115200,9981,,,,,,,,,,,,,,,,,,
